obs_start,obs_end,length,iteration,ind_idx,distribution
2706213,2706213,1,1,17591,geom
7094557,7094557,1,1,17591,geom
4324091,4324091,1,1,51466,geom
5035738,5035765,28,1,76141,geom
9324024,9324024,1,1,76141,geom
7434883,7434883,1,1,55531,geom
1413532,1413532,1,1,99109,geom
2177811,2177811,1,1,99109,geom
1780576,1780576,1,1,123336,geom
7245528,7245528,1,1,123336,geom
18072,18072,1,1,108986,geom
2344275,2344275,1,1,117986,geom
7099869,7099869,1,1,111393,geom
3627570,3627570,1,1,111393,geom
1934133,1934133,1,1,111393,geom
3750256,3750256,1,1,18275,geom
1517631,1517631,1,1,1107,geom
3612524,3612524,1,1,1107,geom
6631490,6631490,1,1,3461,geom
6703613,6703613,1,1,100045,geom
353323,353323,1,1,100045,geom
6539445,6539445,1,1,49669,geom
7305054,7305054,1,1,49669,geom
5011285,5011285,1,1,56417,geom
2315628,2315628,1,1,56417,geom
3643173,3643173,1,1,72202,geom
5643767,5643767,1,1,105427,geom
8844691,8844691,1,1,107582,geom
9397013,9397013,1,1,26178,geom
5078320,5078320,1,1,82575,geom
4398791,4398791,1,1,51386,geom
5964804,5964804,1,1,51386,geom
3199646,3199646,1,1,65764,geom
5143771,5143771,1,1,65764,geom
6865638,6865638,1,1,65764,geom
2647468,2647468,1,1,65764,geom
6472616,6472616,1,1,30302,geom
2415370,2415370,1,1,89399,geom
9704760,9704760,1,1,89399,geom
2356111,2356111,1,1,1217,geom
1878340,1878340,1,1,1217,geom
5137248,5137248,1,1,1217,geom
1004506,1004506,1,1,45152,geom
7271881,7271881,1,1,8459,geom
44351,44351,1,1,67636,geom
730145,730145,1,1,67636,geom
3569723,3569723,1,1,80262,geom
9436689,9436689,1,1,66646,geom
7063670,7063670,1,1,66646,geom
3729800,3729800,1,1,7545,geom
4160379,4160379,1,1,9302,geom
9713592,9713592,1,1,9302,geom
827329,827329,1,1,78088,geom
1917986,1917986,1,1,108042,geom
4337428,4337428,1,1,12091,geom
3037521,3037521,1,1,12091,geom
351541,351541,1,1,117839,geom
904560,904560,1,1,117839,geom
5781922,5781922,1,1,117839,geom
7830943,7830950,8,1,117839,geom
7728398,7728398,1,1,27529,geom
2334903,2334903,1,1,7369,geom
2003261,2003261,1,1,48160,geom
7344921,7344921,1,1,50199,geom
9427752,9427752,1,1,50199,geom
4477776,4477776,1,1,50199,geom
5717759,5717759,1,1,88493,geom
3260947,3260947,1,1,98118,geom
8551833,8551833,1,1,22572,geom
1247224,1247224,1,1,22572,geom
1453806,1453806,1,1,22572,geom
8769318,8769318,1,1,32491,geom
2992724,2992724,1,1,32491,geom
461618,461666,49,1,60498,geom
8894995,8894995,1,1,110996,geom
5584393,5584393,1,1,53145,geom
2968628,2968628,1,1,117138,geom
8106896,8106896,1,1,82020,geom
6913299,6913299,1,1,103806,geom
1400275,1400275,1,1,97289,geom
9315867,9315867,1,1,97289,geom
4106864,4106864,1,1,66482,geom
2778512,2778512,1,1,74462,geom
6464808,6464808,1,1,76623,geom
9479684,9479684,1,1,76623,geom
3858526,3858537,12,1,76623,geom
6407731,6407731,1,1,79952,geom
6743245,6743245,1,1,87879,geom
7952605,7952605,1,1,101319,geom
8345768,8345768,1,1,56160,geom
8184073,8184073,1,1,47169,geom
5716221,5716221,1,1,45311,geom
4516625,4516625,1,1,45311,geom
5347917,5347917,1,1,56852,geom
1490878,1490878,1,1,56852,geom
4804737,4804737,1,1,3280,geom
6803618,6803618,1,1,66571,geom
9919103,9919103,1,1,48333,geom
6694351,6694351,1,1,48333,geom
540100,540100,1,1,107002,geom
9977716,9977716,1,1,103161,geom
5915631,5915631,1,1,31577,geom
7470221,7470221,1,1,100370,geom
2894669,2894669,1,1,118183,geom
628180,628180,1,1,86194,geom
4633885,4633885,1,1,75506,geom
9305307,9305307,1,1,22172,geom
18800,18800,1,1,74236,geom
9538699,9538699,1,1,74236,geom
4589480,4589480,1,1,42351,geom
6328124,6328124,1,1,54133,geom
3637087,3637087,1,1,51770,geom
5923585,5923585,1,1,105868,geom
3946987,3946987,1,1,105868,geom
2826164,2826164,1,1,37074,geom
2243669,2243669,1,1,31627,geom
4655720,4655720,1,1,154,geom
8860063,8860063,1,1,19391,geom
9041275,9041275,1,1,19391,geom
6566200,6566200,1,1,90218,geom
3388585,3388585,1,1,18809,geom
7508371,7508371,1,1,100429,geom
9653598,9653598,1,1,100429,geom
8865568,8865568,1,1,78049,geom
3598729,3598729,1,1,124058,geom
2850291,2850291,1,1,42102,geom
3805061,3805061,1,1,95278,geom
3737765,3737765,1,1,112363,geom
292881,292881,1,1,76511,geom
7717706,7717706,1,1,76511,geom
8839000,8839000,1,1,19618,geom
7460779,7460779,1,1,5412,geom
7963343,7963343,1,1,44275,geom
636546,636550,5,1,47722,geom
7295375,7295375,1,1,72406,geom
754331,754331,1,1,72406,geom
9095264,9095264,1,1,85844,geom
6617185,6617185,1,1,85844,geom
137405,137405,1,1,1798,geom
4569622,4569622,1,1,1798,geom
9891287,9891287,1,1,1104,geom
3037472,3037472,1,1,1104,geom
987389,987389,1,1,123598,geom
2441972,2441972,1,1,100128,geom
210642,210642,1,1,112738,geom
3934223,3934223,1,1,19458,geom
9875939,9875939,1,1,19458,geom
9518243,9518243,1,1,19458,geom
6087216,6087216,1,1,57386,geom
691331,691331,1,1,57386,geom
6062722,6062738,17,1,88141,geom
4434096,4434096,1,1,88141,geom
8348288,8348288,1,1,88141,geom
3823406,3823406,1,1,96439,geom
8907220,8907220,1,1,96439,geom
9962600,9962600,1,1,48186,geom
9959960,9959960,1,1,48186,geom
6596374,6596407,34,1,48186,geom
3434529,3434529,1,1,48186,geom
7541791,7541791,1,1,48186,geom
537645,537645,1,1,52941,geom
8650103,8650103,1,1,41964,geom
5075587,5075587,1,1,53166,geom
4210545,4210545,1,1,44716,geom
4617741,4617741,1,1,79523,geom
6847770,6847770,1,1,79523,geom
8353007,8353007,1,1,18656,geom
2234320,2234320,1,1,18656,geom
8225209,8225209,1,1,18656,geom
5164715,5164715,1,1,89107,geom
5921476,5921476,1,1,89107,geom
4531105,4531105,1,1,123628,geom
7608848,7608848,1,1,119211,geom
9930190,9930190,1,1,119211,geom
284541,284541,1,1,31087,geom
1970736,1970736,1,1,31087,geom
1710650,1710650,1,1,115953,geom
7008928,7008928,1,1,80788,geom
1195225,1195225,1,1,7804,geom
2281577,2281577,1,1,11298,geom
4837057,4837057,1,1,11298,geom
3943608,3943608,1,1,42638,geom
2837350,2837350,1,1,103297,geom
8388560,8388560,1,1,103297,geom
3310934,3310934,1,1,40735,geom
6021323,6021323,1,1,41960,geom
2729231,2729231,1,1,94896,geom
6517066,6517066,1,1,94896,geom
3772067,3772067,1,1,94896,geom
3754357,3754357,1,1,19101,geom
9027822,9027822,1,1,19101,geom
6624870,6624870,1,1,95495,geom
2668389,2668389,1,1,105182,geom
2018779,2018779,1,1,37583,geom
5967467,5967467,1,1,16289,geom
8943707,8943707,1,1,16289,geom
7511843,7511843,1,1,95728,geom
8289024,8289024,1,1,95728,geom
4171521,4171521,1,1,95728,geom
8986088,8986088,1,1,7915,geom
4021004,4021004,1,1,4479,geom
6242343,6242343,1,1,109842,geom
2624658,2624658,1,1,27410,geom
2185521,2185521,1,1,112370,geom
4840212,4840212,1,1,53057,geom
8407699,8407699,1,1,81833,geom
1187728,1187728,1,1,81833,geom
9832129,9832129,1,1,82533,geom
8022123,8022123,1,1,28752,geom
4387574,4387574,1,1,28752,geom
5666407,5666407,1,1,28752,geom
191805,191805,1,1,100522,geom
8941084,8941084,1,1,103781,geom
331422,331422,1,1,103781,geom
310041,310041,1,1,8911,geom
485782,485782,1,1,8911,geom
9572295,9572295,1,1,8911,geom
9960322,9960322,1,1,47510,geom
7399631,7399631,1,1,76807,geom
2488645,2488645,1,1,36052,geom
2613732,2613732,1,1,106901,geom
2887122,2887122,1,1,58212,geom
3022356,3022356,1,1,58212,geom
8295881,8295881,1,1,58212,geom
6913042,6913042,1,1,22892,geom
31919,31919,1,1,32053,geom
29035,29035,1,1,32053,geom
265357,265357,1,1,98403,geom
8064737,8064737,1,1,98403,geom
4850579,4850579,1,1,110932,geom
7571766,7571766,1,1,110932,geom
9927420,9927420,1,1,14552,geom
1486094,1486094,1,1,14552,geom
8864585,8864585,1,1,35692,geom
7783883,7783883,1,1,47434,geom
9590670,9590670,1,1,55895,geom
4908132,4908132,1,1,55895,geom
4676259,4676259,1,1,55895,geom
8369041,8369041,1,1,63887,geom
1860617,1860617,1,1,26640,geom
6562782,6562782,1,1,26640,geom
8873681,8873681,1,1,72808,geom
6770776,6770776,1,1,72808,geom
2639374,2639374,1,1,95211,geom
1005806,1005806,1,1,11489,geom
2748903,2748903,1,1,92295,geom
4549758,4549758,1,1,92295,geom
5564356,5564356,1,1,92295,geom
7797584,7797584,1,1,56147,geom
5302613,5302623,11,1,46424,geom
1499103,1499103,1,1,46424,geom
325262,325262,1,1,3599,geom
3248757,3248757,1,1,3599,geom
3439337,3439337,1,1,80191,geom
8679678,8679678,1,1,80191,geom
4991577,4991577,1,1,80191,geom
1515796,1515796,1,1,100117,geom
6024908,6024908,1,1,30782,geom
8151205,8151205,1,1,30782,geom
4391707,4391707,1,1,33637,geom
7874399,7874399,1,1,33637,geom
6548818,6548818,1,1,33637,geom
6423459,6423459,1,1,94173,geom
7167577,7167577,1,1,124783,geom
4205406,4205406,1,1,124783,geom
71690,71690,1,1,124783,geom
8923028,8923028,1,1,15813,geom
3148190,3148190,1,1,15813,geom
777450,777450,1,1,15813,geom
8322405,8322405,1,1,34341,geom
9035026,9035032,7,1,34341,geom
2326939,2326939,1,1,109482,geom
6634445,6634445,1,1,9890,geom
5578710,5578710,1,1,25109,geom
2458678,2458678,1,1,25109,geom
9003506,9003506,1,1,40799,geom
3336782,3336782,1,1,113602,geom
346380,346380,1,1,21303,geom
4576663,4576663,1,1,9184,geom
70311,70311,1,1,103226,geom
3737628,3737628,1,1,41237,geom
8199743,8199743,1,1,46442,geom
6546535,6546535,1,1,46646,geom
5606531,5606531,1,1,46646,geom
1166014,1166014,1,1,70850,geom
198250,198250,1,1,51947,geom
6667087,6667087,1,1,51947,geom
9456674,9456674,1,1,18603,geom
8941856,8941856,1,1,89686,geom
7830943,7830943,1,1,89686,geom
6482615,6482615,1,1,51674,geom
3331026,3331026,1,1,28003,geom
5504337,5504337,1,1,28003,geom
9859244,9859244,1,1,73434,geom
2648593,2648593,1,1,60031,geom
6606540,6606540,1,1,17908,geom
1156149,1156149,1,1,17908,geom
3881354,3881354,1,1,74148,geom
3349358,3349358,1,1,106846,geom
7781457,7781457,1,1,80495,geom
7534213,7534213,1,1,23142,geom
6334221,6334221,1,1,25190,geom
3446382,3446382,1,1,50326,geom
2656802,2656802,1,1,50326,geom
2673636,2673636,1,1,108992,geom
5992720,5992720,1,1,123610,geom
911583,911583,1,1,67318,geom
9628847,9628847,1,1,67318,geom
6490120,6490120,1,1,38455,geom
8119032,8119032,1,1,62707,geom
7141941,7141941,1,1,4975,geom
6242343,6242343,1,1,4975,geom
8868710,8868710,1,1,70480,geom
465540,465540,1,1,82185,geom
3927122,3927122,1,1,29365,geom
4555813,4555813,1,1,29365,geom
9137752,9137752,1,1,122485,geom
8772253,8772253,1,1,117994,geom
4609463,4609463,1,1,50243,geom
454062,454062,1,1,80134,geom
6688264,6688264,1,1,36554,geom
6840286,6840286,1,1,28703,geom
8511411,8511411,1,1,122344,geom
5075266,5075266,1,1,122344,geom
9473756,9473756,1,1,3155,geom
9660985,9660985,1,1,3155,geom
8552009,8552009,1,1,77609,geom
4972745,4972745,1,1,96580,geom
8545558,8545558,1,1,96580,geom
2218858,2218858,1,1,1169,geom
1760735,1760735,1,1,1169,geom
4893453,4893453,1,1,91076,geom
1435101,1435101,1,1,91076,geom
7979980,7979980,1,1,68556,geom
8772724,8772724,1,1,68556,geom
9940487,9940487,1,1,8171,geom
7263264,7263264,1,1,50700,geom
8939888,8939888,1,1,50700,geom
2863855,2863855,1,1,8420,geom
1814452,1814452,1,1,8420,geom
4371051,4371051,1,1,52776,geom
5174103,5174103,1,1,16010,geom
9829274,9829274,1,1,61455,geom
8616980,8616980,1,1,61455,geom
9898302,9898302,1,1,86191,geom
1587701,1587701,1,1,104770,geom
5008515,5008515,1,1,6276,geom
4525062,4525062,1,1,6276,geom
6817282,6817282,1,1,52637,geom
7877057,7877057,1,1,112233,geom
6700791,6700791,1,1,96882,geom
9470363,9470363,1,1,73024,geom
8315178,8315178,1,1,10456,geom
8159469,8159469,1,1,88133,geom
9192606,9192606,1,1,88133,geom
1869914,1869914,1,1,88133,geom
5304256,5304256,1,1,52491,geom
8302549,8302549,1,1,39006,geom
9083227,9083227,1,1,39006,geom
4762077,4762077,1,1,39006,geom
3606741,3606741,1,1,39006,geom
9995461,9995461,1,1,99822,geom
8357538,8357538,1,1,3517,geom
5472370,5472370,1,1,3517,geom
3373092,3373092,1,1,5079,geom
5703853,5703853,1,1,84154,geom
6136573,6136573,1,1,104145,geom
983823,983823,1,1,122872,geom
2951757,2951757,1,1,122872,geom
7271507,7271507,1,1,114869,geom
7867085,7867085,1,1,76851,geom
6096993,6096993,1,1,46139,geom
5131907,5131907,1,1,46139,geom
2026785,2026785,1,1,46139,geom
2623451,2623451,1,1,118176,geom
1650457,1650457,1,1,16297,geom
3162907,3162907,1,1,98153,geom
6961964,6961964,1,1,82698,geom
7192298,7192298,1,1,100875,geom
4488012,4488012,1,1,104468,geom
3172341,3172341,1,1,26049,geom
8109304,8109304,1,1,89663,geom
4633304,4633304,1,1,89663,geom
6566200,6566200,1,1,89663,geom
2218858,2218858,1,1,123618,geom
4322961,4322961,1,1,52096,geom
2073777,2073777,1,1,103582,geom
1356808,1356808,1,1,62018,geom
8032642,8032642,1,1,82458,geom
1776692,1776692,1,1,82458,geom
9219027,9219027,1,1,82458,geom
1509536,1509536,1,1,82458,geom
2540902,2540902,1,1,52769,geom
2264096,2264096,1,1,22762,geom
9959960,9959960,1,1,22762,geom
8746624,8746624,1,1,22762,geom
6517066,6517066,1,1,62709,geom
221659,221659,1,1,123342,geom
4143646,4143646,1,1,123342,geom
9048654,9048654,1,1,86748,geom
5602566,5602566,1,1,29271,geom
8570177,8570177,1,1,29271,geom
4463808,4463808,1,1,46365,geom
20776,20776,1,1,46365,geom
694237,694237,1,1,46365,geom
6649412,6649412,1,1,46365,geom
9332921,9332921,1,1,112778,geom
9963693,9963693,1,1,20096,geom
91251,91251,1,1,109190,geom
8379877,8379877,1,1,82443,geom
7232736,7232736,1,1,82443,geom
421380,421380,1,1,93427,geom
4633448,4633448,1,1,46096,geom
2304998,2304998,1,1,111078,geom
1155730,1155730,1,1,8096,geom
2887262,2887262,1,1,91657,geom
8614462,8614462,1,1,91657,geom
3896426,3896426,1,1,91657,geom
1543968,1543968,1,1,3002,geom
8007832,8007832,1,1,20049,geom
6894388,6894388,1,1,20049,geom
1504374,1504374,1,1,60159,geom
2873667,2873667,1,1,60159,geom
3811669,3811669,1,1,8565,geom
8676033,8676033,1,1,8565,geom
9583305,9583305,1,1,326,geom
5967479,5967479,1,1,117628,geom
7758837,7758837,1,1,64201,geom
3699952,3699952,1,1,45912,geom
4974065,4974088,24,1,45912,geom
1354558,1354558,1,1,45912,geom
1923410,1923410,1,1,45912,geom
2788803,2788803,1,1,84745,geom
6768001,6768001,1,1,78835,geom
7097471,7097471,1,1,11756,geom
731951,731951,1,1,59440,geom
4109189,4109189,1,1,27694,geom
8597256,8597270,15,1,19423,geom
6217752,6217752,1,1,19423,geom
9795476,9795476,1,1,48309,geom
8735064,8735064,1,1,48309,geom
7036703,7036703,1,1,98900,geom
5969112,5969112,1,1,64972,geom
9270016,9270016,1,1,19442,geom
3643936,3643936,1,1,71857,geom
2047732,2047732,1,1,9422,geom
664320,664320,1,1,9422,geom
4383140,4383140,1,1,13925,geom
8616980,8616980,1,1,13925,geom
2101477,2101477,1,1,38295,geom
5581161,5581161,1,1,62156,geom
7087517,7087517,1,1,97965,geom
6063625,6063625,1,1,97965,geom
5302613,5302613,1,1,104061,geom
8030541,8030541,1,1,102324,geom
9396077,9396077,1,1,92896,geom
7630206,7630206,1,1,106650,geom
5380889,5380889,1,1,106650,geom
3119718,3119786,69,1,85065,geom
6049333,6049333,1,1,40418,geom
1843151,1843151,1,1,96510,geom
2035373,2035373,1,1,40360,geom
9633496,9633496,1,1,40360,geom
2607994,2607994,1,1,65555,geom
3885670,3885670,1,1,65555,geom
6936696,6936696,1,1,60063,geom
2822943,2822943,1,1,13580,geom
4328970,4328970,1,1,13580,geom
1170520,1170520,1,1,27755,geom
5085121,5085121,1,1,27755,geom
8127622,8127622,1,1,27755,geom
2341395,2341395,1,1,112268,geom
9260154,9260154,1,1,112268,geom
845229,845229,1,1,84155,geom
2460314,2460314,1,1,71851,geom
4659511,4659511,1,1,58766,geom
1849750,1849750,1,1,110140,geom
9609691,9609691,1,1,110140,geom
5368802,5368802,1,1,812,geom
5738232,5738232,1,1,3423,geom
3806901,3806901,1,1,3423,geom
841034,841034,1,1,70503,geom
2291906,2291906,1,1,70503,geom
440367,440367,1,1,82253,geom
2012109,2012109,1,1,22983,geom
3906430,3906430,1,1,54011,geom
1346919,1346919,1,1,52931,geom
8898463,8898463,1,1,52931,geom
3525305,3525305,1,1,40890,geom
4391401,4391401,1,1,60762,geom
9630713,9630713,1,1,91841,geom
1500881,1500881,1,1,67695,geom
5717759,5717759,1,1,118802,geom
5536123,5536123,1,1,37505,geom
4395480,4395480,1,1,79075,geom
6256899,6256899,1,1,40827,geom
4792098,4792098,1,1,35203,geom
8307298,8307298,1,1,61283,geom
2026785,2026785,1,1,61283,geom
3927643,3927643,1,1,75533,geom
4168846,4168846,1,1,75533,geom
4794439,4794439,1,1,75533,geom
2024666,2024666,1,1,75533,geom
5136618,5136618,1,1,110118,geom
7506883,7506883,1,1,110118,geom
9818032,9818032,1,1,31153,geom
6663999,6663999,1,1,31153,geom
5026879,5026879,1,1,31153,geom
6681814,6681814,1,1,100284,geom
1077042,1077042,1,1,100284,geom
4165415,4165415,1,1,124639,geom
9006181,9006181,1,1,124639,geom
4160,4160,1,1,50769,geom
1747681,1747681,1,1,50769,geom
3762866,3762866,1,1,17099,geom
7463429,7463429,1,1,17099,geom
293631,293631,1,1,57879,geom
4968495,4968495,1,1,57879,geom
8529972,8529972,1,1,68998,geom
7525774,7525774,1,1,9587,geom
671507,671507,1,1,9587,geom
1500486,1500486,1,1,115542,geom
8067614,8067614,1,1,115542,geom
1504780,1504780,1,1,385,geom
461079,461079,1,1,22649,geom
4837571,4837571,1,1,22649,geom
3862366,3862366,1,1,22649,geom
22042,22042,1,1,68884,geom
4756035,4756035,1,1,68884,geom
4649570,4649570,1,1,68884,geom
7767344,7767344,1,1,61628,geom
7432171,7432171,1,1,19304,geom
4647476,4647476,1,1,19304,geom
8072115,8072115,1,1,21316,geom
8239819,8239819,1,1,96240,geom
3165326,3165326,1,1,96240,geom
1200913,1200913,1,1,104526,geom
8626438,8626438,1,1,34579,geom
9328377,9328377,1,1,34579,geom
5227580,5227580,1,1,119791,geom
9035026,9035032,7,1,124931,geom
7272128,7272128,1,1,36681,geom
838877,838877,1,1,36681,geom
2022311,2022311,1,1,108081,geom
9967173,9967173,1,1,108081,geom
5500403,5500403,1,1,15499,geom
6516765,6516765,1,1,73311,geom
425449,425449,1,1,101156,geom
489388,489388,1,1,4318,geom
7975447,7975447,1,1,4318,geom
6621144,6621144,1,1,28038,geom
7025616,7025616,1,1,28038,geom
747076,747076,1,1,28038,geom
6420533,6420533,1,1,7706,geom
1520961,1520961,1,1,7706,geom
7668397,7668397,1,1,33702,geom
757238,757238,1,1,33702,geom
7038566,7038566,1,1,52804,geom
7516795,7516795,1,1,52804,geom
7110513,7110513,1,1,84917,geom
1607678,1607678,1,1,84917,geom
7751139,7751139,1,1,26601,geom
9816003,9816003,1,1,26601,geom
5529221,5529221,1,1,26601,geom
2968628,2968628,1,1,53070,geom
7085615,7085615,1,1,53070,geom
5047903,5047903,1,1,53070,geom
4196460,4196460,1,1,53070,geom
7977689,7977689,1,1,53070,geom
138862,138862,1,1,92299,geom
5372607,5372607,1,1,76725,geom
2380,2380,1,1,100035,geom
3026192,3026192,1,1,8096,geom
2754292,2754292,1,1,8096,geom
4541198,4541198,1,1,41727,geom
2878055,2878055,1,1,85223,geom
6158717,6158717,1,1,109613,geom
7641898,7641898,1,1,109613,geom
9056189,9056189,1,1,36072,geom
7481627,7481627,1,1,50290,geom
6631490,6631490,1,1,60905,geom
8937663,8937663,1,1,10084,geom
8948087,8948087,1,1,109924,geom
5841035,5841035,1,1,30116,geom
9030075,9030075,1,1,67808,geom
4954740,4954740,1,1,74061,geom
3642360,3642360,1,1,10024,geom
1333444,1333444,1,1,10024,geom
350531,350531,1,1,64305,geom
4012568,4012568,1,1,64305,geom
9683965,9683965,1,1,119107,geom
2229115,2229115,1,1,119107,geom
4220679,4220679,1,1,119107,geom
2070336,2070336,1,1,98741,geom
8206483,8206483,1,1,72149,geom
9259656,9259656,1,1,72149,geom
1369401,1369417,17,1,72149,geom
9014714,9014714,1,1,62096,geom
3786105,3786105,1,1,62096,geom
4117103,4117103,1,1,62096,geom
3919454,3919454,1,1,98781,geom
628180,628180,1,1,83003,geom
3651138,3651138,1,1,83003,geom
5538418,5538418,1,1,109384,geom
6519915,6519915,1,1,109384,geom
4902822,4902822,1,1,94531,geom
3374244,3374244,1,1,94531,geom
9026643,9026643,1,1,105821,geom
9966347,9966347,1,1,105821,geom
9743823,9743823,1,1,93631,geom
2643925,2643925,1,1,93631,geom
5606194,5606194,1,1,93631,geom
9012554,9012554,1,1,93631,geom
9260734,9260734,1,1,71671,geom
6600574,6600574,1,1,71671,geom
2887629,2887629,1,1,83889,geom
1587943,1587943,1,1,98563,geom
9780481,9780481,1,1,98563,geom
9279866,9279866,1,1,70958,geom
3762866,3762866,1,1,70958,geom
9526444,9526444,1,1,18647,geom
5163551,5163551,1,1,18647,geom
7945943,7945943,1,1,18647,geom
1028683,1028683,1,1,30446,geom
7706360,7706360,1,1,30446,geom
1464646,1464646,1,1,105106,geom
1786527,1786527,1,1,107506,geom
113561,113561,1,1,16985,geom
8066161,8066161,1,1,64659,geom
8698503,8698503,1,1,9682,geom
5023732,5023732,1,1,9682,geom
4881959,4881959,1,1,71264,geom
6593254,6593254,1,1,41380,geom
4806247,4806247,1,1,41380,geom
7226273,7226273,1,1,8233,geom
2800252,2800252,1,1,8233,geom
9452857,9452857,1,1,118257,geom
7345519,7345519,1,1,118257,geom
3814779,3814779,1,1,59878,geom
6508009,6508009,1,1,110159,geom
6203099,6203099,1,1,85517,geom
8135022,8135022,1,1,104464,geom
1684372,1684372,1,1,73849,geom
8285888,8285888,1,1,73849,geom
18041,18072,32,1,56208,geom
7885272,7885272,1,1,56208,geom
5731836,5731836,1,1,33371,geom
8126692,8126692,1,1,33371,geom
4101731,4101731,1,1,86662,geom
648182,648182,1,1,86662,geom
3918183,3918183,1,1,95350,geom
5078673,5078673,1,1,103484,geom
5650257,5650257,1,1,43538,geom
2231402,2231402,1,1,43538,geom
1336696,1336696,1,1,43538,geom
5322954,5322954,1,1,92431,geom
7434883,7434883,1,1,92431,geom
7758837,7758837,1,1,48763,geom
6634258,6634258,1,1,48763,geom
8599443,8599443,1,1,48763,geom
651732,651732,1,1,106315,geom
6110729,6110729,1,1,106315,geom
3640385,3640385,1,1,65928,geom
7210696,7210696,1,1,46752,geom
8937663,8937663,1,1,78769,geom
2313360,2313360,1,1,86909,geom
5027123,5027123,1,1,86909,geom
2869417,2869417,1,1,86909,geom
8840536,8840536,1,1,5675,geom
1504374,1504374,1,1,57262,geom
4784012,4784012,1,1,57262,geom
6593254,6593254,1,1,49988,geom
1747304,1747304,1,1,20353,geom
